Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,LineID,TransectID,Hab_Transect_ID,Habitat_Type,TC,Sec,Taxserial,CommonName,SpeciesName,Count,Depth (m),Lat,lon,Unusable_Data,Cumulative Dist (m),Cumulative Area (m2)
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:38,527711798,52390,White sea pen,Stylatula elongata,5,98.4,36.69688735,36.69688735,,0.6,0.66
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:42,527711802,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,98.2,36.69689778,36.69689778,,1.82,1.83
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:43,527711803,52390,White sea pen,Stylatula elongata,1,98.2,36.696901,36.696901,,2.18,2.33
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:46,527711806,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,98.5,36.69691159,36.69691159,,3.36,3.91
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:47,527711807,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,2,98.6,36.69691538,36.69691538,,3.78,4.4
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:48,527711808,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,98.6,36.69691924,36.69691924,,4.2,4.83
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:52,527711812,52390,White sea pen,Stylatula elongata,3,98.6,36.69693519,36.69693519,,5.96,6.82
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:56,527711816,52390,White sea pen,Stylatula elongata,6,98.4,36.69695137,36.69695137,,7.76,9.05
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:36:59,527711819,52390,White sea pen,Stylatula elongata,5,98.3,36.69696299,36.69696299,,9.05,10.46
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:01,527711821,52390,White sea pen,Stylatula elongata,10,98.3,36.69697041,36.69697041,,9.88,11.45
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:05,527711825,52390,White sea pen,Stylatula elongata,5,98.3,36.69698433,36.69698433,,11.43,13.36
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:14,527711834,52390,White sea pen,Stylatula elongata,5,98.2,36.69701616,36.69701616,,14.92,17.38
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:19,527711839,52390,White sea pen,Stylatula elongata,2,98.2,36.69703477,36.69703477,,16.97,19.58
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:20,527711840,52390,White sea pen,Stylatula elongata,4,98.2,36.69703846,36.69703846,,17.38,20.12
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:22,527711842,52390,White sea pen,Stylatula elongata,1,98.1,36.69704578,36.69704578,,18.19,21.18
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:28,527711848,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,2,98.2,36.69706826,36.69706826,,20.67,24.12
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:30,527711850,52390,White sea pen,Stylatula elongata,2,98.1,36.6970753,36.6970753,,21.45,25.17
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:31,527711851,52390,White sea pen,Stylatula elongata,2,98.1,36.69707853,36.69707853,,21.8,25.62
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:35,527711855,611773,White-plumed anemone,Metridium farcimen,1,98.1,36.69708944,36.69708944,,22.99,27.1
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:38,527711858,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,98,36.69709495,36.69709495,,23.62,27.9
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:50,527711870,719252,Sea whip,Halipteris californica,1,97.9,36.69710816,36.69710816,,25.57,30.31
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:51,527711871,611773,White-plumed anemone,Metridium farcimen,2,97.9,36.69710849,36.69710849,,25.72,30.48
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:37:52,527711872,611773,White-plumed anemone,Metridium farcimen,3,97.9,36.69710865,36.69710865,,25.87,30.65
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:03,527711883,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,2,97.6,36.69710493,36.69710493,,28.38,33.77
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:08,527711888,719252,Sea whip,Halipteris californica,1,97.6,36.69709886,36.69709886,,30.54,36.41
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:08,527711888,52390,White sea pen,Stylatula elongata,1,97.6,36.69709886,36.69709886,,30.54,36.41
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:10,527711890,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,97.6,36.69709594,36.69709594,,31.57,37.67
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:26,527711906,157011,Red sea star,Mediaster aequalis,1,97.1,36.69708168,36.69708168,,43.49,51.67
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:28,527711908,611773,White-plumed anemone,Metridium farcimen,1,97,36.69708207,36.69708207,,45.17,53.47
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:30,527711910,611773,White-plumed anemone,Metridium farcimen,1,96.9,36.69708262,36.69708262,,46.84,55.51
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:40,527711920,611773,White-plumed anemone,Metridium farcimen,1,96.9,36.69708592,36.69708592,,54.75,64.99
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:38:44,527711924,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,96.7,36.69708707,36.69708707,,57.88,69.19
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:01,527711941,611773,White-plumed anemone,Metridium farcimen,1,96.6,36.69709887,36.69709887,,70.51,85.57
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:03,527711943,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,96.5,36.69710147,36.69710147,,71.76,87.17
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:06,527711946,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,96.5,36.6971061,36.6971061,,73.56,89.5
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:07,527711947,719252,Sea whip,Halipteris californica,1,96.6,36.69710785,36.69710785,,74.14,90.24
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:15,527711955,82606,East Pacific red octopus,Octopus rubescens,1,96.4,36.69712595,36.69712595,,79.07,96.68
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:17,527711957,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,96.5,36.69713104,36.69713104,,80.4,98.37
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:39:44,527711984,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,2,96.2,36.69719009,36.69719009,,95.07,117.18
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:00,527712000,157011,Red sea star,Mediaster aequalis,1,96,36.69722761,36.69722761,,102.31,126.5
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:13,527712013,157011,Red sea star,Mediaster aequalis,1,95.8,36.69726727,36.69726727,,108.29,134.42
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:14,527712014,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.9,36.69726947,36.69726947,,108.69,134.9
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:19,527712019,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.8,36.69727908,36.69727908,,110.57,137.35
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:31,527712031,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,96,36.69730068,36.69730068,,115.68,144.12
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:39,527712039,156866,Sand star,Luidia foliolata,1,96,36.69732189,36.69732189,,120.45,150.16
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:40,527712040,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,96.1,36.69732503,36.69732503,,121.08,150.96
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:41,527712041,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,96.1,36.69732825,36.69732825,,121.7,151.79
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:46,527712046,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.9,36.69734562,36.69734562,,124.8,155.52
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:49,527712049,611773,White-plumed anemone,Metridium farcimen,1,95.9,36.69735695,36.69735695,,126.63,157.68
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:40:50,527712050,611773,White-plumed anemone,Metridium farcimen,1,95.9,36.69736077,36.69736077,,127.22,158.44
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:09,527712069,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.9,36.69743112,36.69743112,,137.67,170.8
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:09,527712069,611773,White-plumed anemone,Metridium farcimen,3,95.9,36.69743112,36.69743112,,137.67,170.8
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:18,527712078,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,95.9,36.69745807,36.69745807,,143.73,178.74
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:22,527712082,157011,Red sea star,Mediaster aequalis,1,95.9,36.69747067,36.69747067,,146.49,181.95
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:23,527712083,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,2,95.8,36.69747408,36.69747408,,147.16,182.77
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:28,527712088,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.7,36.697493,36.697493,,150.33,186.61
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:29,527712089,157011,Red sea star,Mediaster aequalis,1,95.7,36.69749689,36.69749689,,150.95,187.28
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:31,527712091,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.6,36.69750465,36.69750465,,152.19,188.71
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:31,527712091,157011,Red sea star,Mediaster aequalis,1,95.6,36.69750465,36.69750465,,152.19,188.71
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:38,527712098,157011,Red sea star,Mediaster aequalis,1,95.7,36.69753183,36.69753183,,156.53,193.64
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:41,527712101,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.7,36.69754348,36.69754348,,158.39,195.59
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:41,527712101,611773,White-plumed anemone,Metridium farcimen,1,95.7,36.69754348,36.69754348,,158.39,195.59
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:41,527712101,157011,Red sea star,Mediaster aequalis,1,95.7,36.69754348,36.69754348,,158.39,195.59
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:49,527712109,157152,UI Henricia,Unidentified Henricia sp.,1,95.7,36.69757535,36.69757535,,163.36,201.26
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:51,527712111,157011,Red sea star,Mediaster aequalis,1,95.6,36.69758368,36.69758368,,164.59,202.71
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:41:53,527712113,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,95.6,36.69759181,36.69759181,,165.78,203.99
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:02,527712122,157011,Red sea star,Mediaster aequalis,1,95.5,36.69762073,36.69762073,,170.31,209.31
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:04,527712124,157011,Red sea star,Mediaster aequalis,1,95.5,36.69762506,36.69762506,,171.13,210.26
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:05,527712125,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.5,36.69762709,36.69762709,,171.53,210.77
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:10,527712130,157011,Red sea star,Mediaster aequalis,1,95.5,36.69763538,36.69763538,,173.41,213.04
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:11,527712131,611773,White-plumed anemone,Metridium farcimen,3,95.6,36.69763684,36.69763684,,173.78,213.45
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:12,527712132,157011,Red sea star,Mediaster aequalis,1,95.5,36.69763827,36.69763827,,174.15,213.88
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:16,527712136,157011,Red sea star,Mediaster aequalis,1,95.5,36.697644,36.697644,,175.65,215.76
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:32,527712152,157011,Red sea star,Mediaster aequalis,1,95.3,36.69768618,36.69768618,,182.15,223.9
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:33,527712153,157011,Red sea star,Mediaster aequalis,1,95.3,36.69769018,36.69769018,,182.61,224.46
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:52,527712172,157011,Red sea star,Mediaster aequalis,1,95.2,36.69775904,36.69775904,,191.44,235.84
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:53,527712173,157360,Basket star,Gorgonocephalus eucnemis,1,95.3,36.69776187,36.69776187,,191.91,236.46
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:55,527712175,157011,Red sea star,Mediaster aequalis,1,95.3,36.69776707,36.69776707,,192.81,237.52
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:42:56,527712176,157011,Red sea star,Mediaster aequalis,1,95.4,36.69776961,36.69776961,,193.26,238.05
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:43:01,527712181,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.3,36.69778235,36.69778235,,195.38,240.86
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:43:01,527712181,157011,Red sea star,Mediaster aequalis,1,95.3,36.69778235,36.69778235,,195.38,240.86
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:43:05,527712185,157011,Red sea star,Mediaster aequalis,1,95.3,36.69779338,36.69779338,,196.9,243.12
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Hard_Mixed,Hard_Mixed,18:43:06,527712186,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,95.4,36.69779629,36.69779629,,197.27,243.65
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Hard_Mixed,Hard_Mixed,18:43:13,527712193,157011,Red sea star,Mediaster aequalis,2,95.4,36.69781982,36.69781982,,199.94,247.34
CIAP_E 2016,Central,2016,09/20/2016,Portuguese Ledge,Portuguese Ledge,SMCA,MPA,PRL2,125,720,125_720,CIAP_E 2016_125_720,CIAP_E 2016_125_720_Soft,Soft,18:43:14,527712194,157011,Red sea star,Mediaster aequalis,1,95.4,36.69782367,36.69782367,,200.37,247.99
